State Code,State,Year Code,Month Code,Deaths
42,Pennsylvania,2009,2009/07,69
42,Pennsylvania,2009,2009/08,71
42,Pennsylvania,2009,2009/09,78
42,Pennsylvania,2009,2009/10,88
42,Pennsylvania,2009,2009/11,53
42,Pennsylvania,2009,2009/12,69
42,Pennsylvania,2010,2010/01,65
42,Pennsylvania,2010,2010/02,47
42,Pennsylvania,2010,2010/03,79
42,Pennsylvania,2010,2010/04,48
42,Pennsylvania,2010,2010/05,63
42,Pennsylvania,2010,2010/06,73
42,Pennsylvania,2010,2010/07,67
42,Pennsylvania,2010,2010/08,66
42,Pennsylvania,2010,2010/09,62
42,Pennsylvania,2010,2010/10,57
42,Pennsylvania,2010,2010/11,62
42,Pennsylvania,2010,2010/12,73
42,Pennsylvania,2011,2011/01,68
42,Pennsylvania,2011,2011/02,68
42,Pennsylvania,2011,2011/03,85
42,Pennsylvania,2011,2011/04,82
42,Pennsylvania,2011,2011/05,69
42,Pennsylvania,2011,2011/06,70
42,Pennsylvania,2011,2011/07,89
42,Pennsylvania,2011,2011/08,63
42,Pennsylvania,2011,2011/09,76
42,Pennsylvania,2011,2011/10,75
42,Pennsylvania,2011,2011/11,62
42,Pennsylvania,2011,2011/12,77
42,Pennsylvania,2012,2012/01,51
42,Pennsylvania,2012,2012/02,68
42,Pennsylvania,2012,2012/03,66
42,Pennsylvania,2012,2012/04,69
42,Pennsylvania,2012,2012/05,72
42,Pennsylvania,2012,2012/06,73
42,Pennsylvania,2012,2012/07,81
42,Pennsylvania,2012,2012/08,65
42,Pennsylvania,2012,2012/09,74
42,Pennsylvania,2012,2012/10,66
42,Pennsylvania,2012,2012/11,68
42,Pennsylvania,2012,2012/12,68
42,Pennsylvania,2013,2013/01,65
42,Pennsylvania,2013,2013/02,65
42,Pennsylvania,2013,2013/03,79
42,Pennsylvania,2013,2013/04,84
42,Pennsylvania,2013,2013/05,84
42,Pennsylvania,2013,2013/06,68
42,Pennsylvania,2013,2013/07,98
42,Pennsylvania,2013,2013/08,70
42,Pennsylvania,2013,2013/09,89
42,Pennsylvania,2013,2013/10,77
42,Pennsylvania,2013,2013/11,72
42,Pennsylvania,2013,2013/12,68
42,Pennsylvania,2014,2014/01,57
42,Pennsylvania,2014,2014/02,79
42,Pennsylvania,2014,2014/03,67
42,Pennsylvania,2014,2014/04,65
42,Pennsylvania,2014,2014/05,98
42,Pennsylvania,2014,2014/06,82
42,Pennsylvania,2014,2014/07,79
42,Pennsylvania,2014,2014/08,72
42,Pennsylvania,2014,2014/09,74
42,Pennsylvania,2014,2014/10,84
42,Pennsylvania,2014,2014/11,70
42,Pennsylvania,2014,2014/12,71
42,Pennsylvania,2015,2015/01,93
42,Pennsylvania,2015,2015/02,67
42,Pennsylvania,2015,2015/03,85
42,Pennsylvania,2015,2015/04,86
42,Pennsylvania,2015,2015/05,86
42,Pennsylvania,2015,2015/06,73
42,Pennsylvania,2015,2015/07,65
42,Pennsylvania,2015,2015/08,86
42,Pennsylvania,2015,2015/09,63
42,Pennsylvania,2015,2015/10,78
42,Pennsylvania,2015,2015/11,69
42,Pennsylvania,2015,2015/12,81
42,Pennsylvania,2016,2016/01,77
42,Pennsylvania,2016,2016/02,68
42,Pennsylvania,2016,2016/03,94
42,Pennsylvania,2016,2016/04,83
42,Pennsylvania,2016,2016/05,69
42,Pennsylvania,2016,2016/06,81
42,Pennsylvania,2016,2016/07,105
42,Pennsylvania,2016,2016/08,85
42,Pennsylvania,2016,2016/09,89
42,Pennsylvania,2016,2016/10,84
42,Pennsylvania,2016,2016/11,79
42,Pennsylvania,2016,2016/12,63
45,South Carolina,1999,1999/01,29
45,South Carolina,1999,1999/02,20
45,South Carolina,1999,1999/03,25
45,South Carolina,1999,1999/04,27
45,South Carolina,1999,1999/05,22
45,South Carolina,1999,1999/06,25
45,South Carolina,1999,1999/07,31
45,South Carolina,1999,1999/08,26
45,South Carolina,1999,1999/09,17
45,South Carolina,1999,1999/10,20
45,South Carolina,1999,1999/11,28
45,South Carolina,1999,1999/12,17
45,South Carolina,2000,2000/01,34
45,South Carolina,2000,2000/02,25
45,South Carolina,2000,2000/03,24
45,South Carolina,2000,2000/04,16
45,South Carolina,2000,2000/05,34
45,South Carolina,2000,2000/06,16
45,South Carolina,2000,2000/07,19
45,South Carolina,2000,2000/08,23
45,South Carolina,2000,2000/09,37
45,South Carolina,2000,2000/10,30
45,South Carolina,2000,2000/11,21
45,South Carolina,2000,2000/12,18
45,South Carolina,2001,2001/01,27
45,South Carolina,2001,2001/02,21
45,South Carolina,2001,2001/03,27
45,South Carolina,2001,2001/04,33
45,South Carolina,2001,2001/05,32
45,South Carolina,2001,2001/06,27
45,South Carolina,2001,2001/07,22
45,South Carolina,2001,2001/08,29
45,South Carolina,2001,2001/09,25
45,South Carolina,2001,2001/10,18
45,South Carolina,2001,2001/11,24
45,South Carolina,2001,2001/12,27
45,South Carolina,2002,2002/01,26
45,South Carolina,2002,2002/02,23
45,South Carolina,2002,2002/03,30
45,South Carolina,2002,2002/04,23
45,South Carolina,2002,2002/05,25
45,South Carolina,2002,2002/06,32
45,South Carolina,2002,2002/07,32
45,South Carolina,2002,2002/08,25
45,South Carolina,2002,2002/09,18
45,South Carolina,2002,2002/10,28
45,South Carolina,2002,2002/11,20
45,South Carolina,2002,2002/12,22
45,South Carolina,2003,2003/01,21
45,South Carolina,2003,2003/02,32
45,South Carolina,2003,2003/03,35
45,South Carolina,2003,2003/04,28
45,South Carolina,2003,2003/05,35
45,South Carolina,2003,2003/06,28
45,South Carolina,2003,2003/07,24
45,South Carolina,2003,2003/08,28
45,South Carolina,2003,2003/09,24
45,South Carolina,2003,2003/10,31
45,South Carolina,2003,2003/11,16
45,South Carolina,2003,2003/12,27
45,South Carolina,2004,2004/01,29
45,South Carolina,2004,2004/02,23
45,South Carolina,2004,2004/03,31
45,South Carolina,2004,2004/04,28
45,South Carolina,2004,2004/05,32
45,South Carolina,2004,2004/06,19
45,South Carolina,2004,2004/07,38
45,South Carolina,2004,2004/08,24
45,South Carolina,2004,2004/09,22
45,South Carolina,2004,2004/10,34
45,South Carolina,2004,2004/11,30
45,South Carolina,2004,2004/12,18
45,South Carolina,2005,2005/01,26
45,South Carolina,2005,2005/02,30
45,South Carolina,2005,2005/03,33
45,South Carolina,2005,2005/04,34
45,South Carolina,2005,2005/05,22
45,South Carolina,2005,2005/06,21
45,South Carolina,2005,2005/07,36
45,South Carolina,2005,2005/08,24
45,South Carolina,2005,2005/09,23
45,South Carolina,2005,2005/10,26
45,South Carolina,2005,2005/11,13
45,South Carolina,2005,2005/12,26
45,South Carolina,2006,2006/01,24
45,South Carolina,2006,2006/02,21
45,South Carolina,2006,2006/03,41
45,South Carolina,2006,2006/04,21
45,South Carolina,2006,2006/05,19
45,South Carolina,2006,2006/06,31
45,South Carolina,2006,2006/07,25
45,South Carolina,2006,2006/08,29
45,South Carolina,2006,2006/09,32
45,South Carolina,2006,2006/10,26
45,South Carolina,2006,2006/11,27
45,South Carolina,2006,2006/12,19
